"table","code","name"
call_types_sound_sources,OD_CLICK_MIX:FIPOEA,OD_CLICK_MIX:FIPOEA
call_types_sound_sources,OD_CLICK_MIX:FIPOIP,OD_CLICK_MIX:FIPOIP
call_types_sound_sources,OD_CLICK_MIX:FIPOYA,OD_CLICK_MIX:FIPOYA
call_types_sound_sources,OD_CLICK_MIX:FKWH,OD_CLICK_MIX:FKWH
call_types_sound_sources,OD_CLICK_MIX:FRAN,OD_CLICK_MIX:FRAN
call_types_sound_sources,OD_CLICK_MIX:FRDO,OD_CLICK_MIX:FRDO
call_types_sound_sources,OD_CLICK_MIX:GBWH,OD_CLICK_MIX:GBWH
call_types_sound_sources,OD_CLICK_MIX:GEBW,OD_CLICK_MIX:GEBW
call_types_sound_sources,OD_CLICK_MIX:GOBW,OD_CLICK_MIX:GOBW
call_types_sound_sources,OD_CLICK_MIX:GRAM,OD_CLICK_MIX:GRAM
call_types_sound_sources,OD_CLICK_MIX:GRDO,OD_CLICK_MIX:GRDO
call_types_sound_sources,OD_CLICK_MIX:GSDO,OD_CLICK_MIX:GSDO
call_types_sound_sources,OD_CLICK_MIX:GTBW,OD_CLICK_MIX:GTBW
call_types_sound_sources,OD_CLICK_MIX:GUDO,OD_CLICK_MIX:GUDO
call_types_sound_sources,OD_CLICK_MIX:HAPO,OD_CLICK_MIX:HAPO
call_types_sound_sources,OD_CLICK_MIX:HEADO,OD_CLICK_MIX:HEADO
call_types_sound_sources,OD_CLICK_MIX:HEBW,OD_CLICK_MIX:HEBW
call_types_sound_sources,OD_CLICK_MIX:HECDO,OD_CLICK_MIX:HECDO
call_types_sound_sources,OD_CLICK_MIX:HODO,OD_CLICK_MIX:HODO
call_types_sound_sources,OD_CLICK_MIX:HUBW,OD_CLICK_MIX:HUBW
call_types_sound_sources,OD_CLICK_MIX:INRDO,OD_CLICK_MIX:INRDO
call_types_sound_sources,OD_CLICK_MIX:IOBD,OD_CLICK_MIX:IOBD
call_types_sound_sources,OD_CLICK_MIX:IPHD,OD_CLICK_MIX:IPHD
call_types_sound_sources,OD_CLICK_MIX:IRRDO,OD_CLICK_MIX:IRRDO
call_types_sound_sources,OD_CLICK_MIX:KIWH,OD_CLICK_MIX:KIWH
call_types_sound_sources,OD_CLICK_MIX:KIWHAANT,OD_CLICK_MIX:KIWHAANT
call_types_sound_sources,OD_CLICK_MIX:KIWHBANT,OD_CLICK_MIX:KIWHBANT
call_types_sound_sources,OD_CLICK_MIX:KIWHCANT,OD_CLICK_MIX:KIWHCANT
call_types_sound_sources,OD_CLICK_MIX:KIWHOF,OD_CLICK_MIX:KIWHOF
call_types_sound_sources,OD_CLICK_MIX:KIWHRE,OD_CLICK_MIX:KIWHRE
call_types_sound_sources,OD_CLICK_MIX:KIWHTR,OD_CLICK_MIX:KIWHTR
call_types_sound_sources,OD_CLICK_MIX:LBCD,OD_CLICK_MIX:LBCD
call_types_sound_sources,OD_CLICK_MIX:LBWH,OD_CLICK_MIX:LBWH
call_types_sound_sources,OD_CLICK_MIX:LFPW,OD_CLICK_MIX:LFPW
call_types_sound_sources,OD_CLICK_MIX:MEPK,OD_CLICK_MIX:MEPK
call_types_sound_sources,OD_CLICK_MIX:MEWH,OD_CLICK_MIX:MEWH
call_types_sound_sources,OD_CLICK_MIX:MMME,OD_CLICK_MIX:MMME
call_types_sound_sources,OD_CLICK_MIX:NAWH,OD_CLICK_MIX:NAWH
call_types_sound_sources,OD_CLICK_MIX:NBWH,OD_CLICK_MIX:NBWH
call_types_sound_sources,OD_CLICK_MIX:NRWD,OD_CLICK_MIX:NRWD
call_types_sound_sources,OD_CLICK_MIX:OBDO,OD_CLICK_MIX:OBDO
call_types_sound_sources,OD_CLICK_MIX:PEBW,OD_CLICK_MIX:PEBW
call_types_sound_sources,OD_CLICK_MIX:PEDO,OD_CLICK_MIX:PEDO
call_types_sound_sources,OD_CLICK_MIX:PIWH,OD_CLICK_MIX:PIWH
call_types_sound_sources,OD_CLICK_MIX:PSDO,OD_CLICK_MIX:PSDO
call_types_sound_sources,OD_CLICK_MIX:PSWH,OD_CLICK_MIX:PSWH
call_types_sound_sources,OD_CLICK_MIX:PWDO,OD_CLICK_MIX:PWDO
call_types_sound_sources,OD_CLICK_MIX:PYBW,OD_CLICK_MIX:PYBW
call_types_sound_sources,OD_CLICK_MIX:PYKW,OD_CLICK_MIX:PYKW
call_types_sound_sources,OD_CLICK_MIX:RTDO,OD_CLICK_MIX:RTDO
call_types_sound_sources,OD_CLICK_MIX:SADO,OD_CLICK_MIX:SADO
call_types_sound_sources,OD_CLICK_MIX:SBWH,OD_CLICK_MIX:SBWH
call_types_sound_sources,OD_CLICK_MIX:SFPW,OD_CLICK_MIX:SFPW
call_types_sound_sources,OD_CLICK_MIX:SHBW,OD_CLICK_MIX:SHBW
call_types_sound_sources,OD_CLICK_MIX:SNDO,OD_CLICK_MIX:SNDO
call_types_sound_sources,OD_CLICK_MIX:SOBW,OD_CLICK_MIX:SOBW
call_types_sound_sources,OD_CLICK_MIX:SPDOOF,OD_CLICK_MIX:SPDOOF
call_types_sound_sources,OD_CLICK_MIX:SPDOPA,OD_CLICK_MIX:SPDOPA
call_types_sound_sources,OD_CLICK_MIX:SPPO,OD_CLICK_MIX:SPPO
call_types_sound_sources,OD_CLICK_MIX:SRWD,OD_CLICK_MIX:SRWD
call_types_sound_sources,OD_CLICK_MIX:SSDO,OD_CLICK_MIX:SSDO
call_types_sound_sources,OD_CLICK_MIX:STBWH,OD_CLICK_MIX:STBWH
call_types_sound_sources,OD_CLICK_MIX:STDO,OD_CLICK_MIX:STDO
call_types_sound_sources,OD_CLICK_MIX:STTWH,OD_CLICK_MIX:STTWH
call_types_sound_sources,OD_CLICK_MIX:STWH,OD_CLICK_MIX:STWH
call_types_sound_sources,OD_CLICK_MIX:TMSD,OD_CLICK_MIX:TMSD
call_types_sound_sources,OD_CLICK_MIX:TRBW,OD_CLICK_MIX:TRBW
call_types_sound_sources,OD_CLICK_MIX:TUDO,OD_CLICK_MIX:TUDO
call_types_sound_sources,OD_CLICK_MIX:UBWA,OD_CLICK_MIX:UBWA
call_types_sound_sources,OD_CLICK_MIX:UECASD,OD_CLICK_MIX:UECASD
call_types_sound_sources,OD_CLICK_MIX:UNBD,OD_CLICK_MIX:UNBD
call_types_sound_sources,OD_CLICK_MIX:UNBF,OD_CLICK_MIX:UNBF
call_types_sound_sources,OD_CLICK_MIX:UNBW,OD_CLICK_MIX:UNBW
call_types_sound_sources,OD_CLICK_MIX:UNCW,OD_CLICK_MIX:UNCW
call_types_sound_sources,OD_CLICK_MIX:UNDO,OD_CLICK_MIX:UNDO
call_types_sound_sources,OD_CLICK_MIX:UNDS,OD_CLICK_MIX:UNDS
call_types_sound_sources,OD_CLICK_MIX:UNKO,OD_CLICK_MIX:UNKO
call_types_sound_sources,OD_CLICK_MIX:UNLAG,OD_CLICK_MIX:UNLAG
call_types_sound_sources,OD_CLICK_MIX:UNLD,OD_CLICK_MIX:UNLD
call_types_sound_sources,OD_CLICK_MIX:UNMD,OD_CLICK_MIX:UNMD
call_types_sound_sources,OD_CLICK_MIX:UNME,OD_CLICK_MIX:UNME
call_types_sound_sources,OD_CLICK_MIX:UNPO,OD_CLICK_MIX:UNPO
call_types_sound_sources,OD_CLICK_MIX:UNRB,OD_CLICK_MIX:UNRB
call_types_sound_sources,OD_CLICK_MIX:UNSB,OD_CLICK_MIX:UNSB
call_types_sound_sources,OD_CLICK_MIX:UNSBW,OD_CLICK_MIX:UNSBW
call_types_sound_sources,OD_CLICK_MIX:UNSC,OD_CLICK_MIX:UNSC
call_types_sound_sources,OD_CLICK_MIX:UNSPDO,OD_CLICK_MIX:UNSPDO
call_types_sound_sources,OD_CLICK_MIX:VAQU,OD_CLICK_MIX:VAQU
call_types_sound_sources,OD_CLICK_MIX:WBDO,OD_CLICK_MIX:WBDO
call_types_sound_sources,OD_CLICK_MIX:WBSDO,OD_CLICK_MIX:WBSDO
call_types_sound_sources,OD_CLICK_MIX:WSDO,OD_CLICK_MIX:WSDO
call_types_sound_sources,OD_CLICK_NBHF:AHDO,OD_CLICK_NBHF:AHDO
call_types_sound_sources,OD_CLICK_NBHF:ANBW,OD_CLICK_NBHF:ANBW
call_types_sound_sources,OD_CLICK_NBHF:ARBW,OD_CLICK_NBHF:ARBW
call_types_sound_sources,OD_CLICK_NBHF:ARDO,OD_CLICK_NBHF:ARDO
call_types_sound_sources,OD_CLICK_NBHF:ASDO,OD_CLICK_NBHF:ASDO
call_types_sound_sources,OD_CLICK_NBHF:AUSDO,OD_CLICK_NBHF:AUSDO
call_types_sound_sources,OD_CLICK_NBHF:BBWH,OD_CLICK_NBHF:BBWH
call_types_sound_sources,OD_CLICK_NBHF:BELU,OD_CLICK_NBHF:BELU
call_types_sound_sources,OD_CLICK_NBHF:BLBW,OD_CLICK_NBHF:BLBW
call_types_sound_sources,OD_CLICK_NBHF:BLDO,OD_CLICK_NBHF:BLDO
call_types_sound_sources,OD_CLICK_NBHF:BODO,OD_CLICK_NBHF:BODO
call_types_sound_sources,OD_CLICK_NBHF:BODOCOCA,OD_CLICK_NBHF:BODOCOCA
call_types_sound_sources,OD_CLICK_NBHF:BODOOFCA,OD_CLICK_NBHF:BODOOFCA
call_types_sound_sources,OD_CLICK_NBHF:BOGR,OD_CLICK_NBHF:BOGR
call_types_sound_sources,OD_CLICK_NBHF:BOSP,OD_CLICK_NBHF:BOSP
call_types_sound_sources,OD_CLICK_NBHF:BRDO,OD_CLICK_NBHF:BRDO
call_types_sound_sources,OD_CLICK_NBHF:BUPO,OD_CLICK_NBHF:BUPO
call_types_sound_sources,OD_CLICK_NBHF:BW29,OD_CLICK_NBHF:BW29
call_types_sound_sources,OD_CLICK_NBHF:BW39V,OD_CLICK_NBHF:BW39V
call_types_sound_sources,OD_CLICK_NBHF:BW41,OD_CLICK_NBHF:BW41
call_types_sound_sources,OD_CLICK_NBHF:BW43,OD_CLICK_NBHF:BW43
call_types_sound_sources,OD_CLICK_NBHF:BW53,OD_CLICK_NBHF:BW53
call_types_sound_sources,OD_CLICK_NBHF:BW58,OD_CLICK_NBHF:BW58
call_types_sound_sources,OD_CLICK_NBHF:BW70,OD_CLICK_NBHF:BW70
call_types_sound_sources,OD_CLICK_NBHF:BWB,OD_CLICK_NBHF:BWB
call_types_sound_sources,OD_CLICK_NBHF:BWC,OD_CLICK_NBHF:BWC
call_types_sound_sources,OD_CLICK_NBHF:BWG,OD_CLICK_NBHF:BWG
call_types_sound_sources,OD_CLICK_NBHF:CASP,OD_CLICK_NBHF:CASP
call_types_sound_sources,OD_CLICK_NBHF:CLDO,OD_CLICK_NBHF:CLDO
call_types_sound_sources,OD_CLICK_NBHF:CODO,OD_CLICK_NBHF:CODO
call_types_sound_sources,OD_CLICK_NBHF:CUBW,OD_CLICK_NBHF:CUBW
call_types_sound_sources,OD_CLICK_NBHF:DAPO,OD_CLICK_NBHF:DAPO
call_types_sound_sources,OD_CLICK_NBHF:DEBW,OD_CLICK_NBHF:DEBW
call_types_sound_sources,OD_CLICK_NBHF:DESP,OD_CLICK_NBHF:DESP
call_types_sound_sources,OD_CLICK_NBHF:DSDO,OD_CLICK_NBHF:DSDO
call_types_sound_sources,OD_CLICK_NBHF:DSWH,OD_CLICK_NBHF:DSWH
call_types_sound_sources,OD_CLICK_NBHF:DUDO,OD_CLICK_NBHF:DUDO
call_types_sound_sources,OD_CLICK_NBHF:ESDO,OD_CLICK_NBHF:ESDO
call_types_sound_sources,OD_CLICK_NBHF:FIPO,OD_CLICK_NBHF:FIPO
call_types_sound_sources,OD_CLICK_NBHF:FIPOEA,OD_CLICK_NBHF:FIPOEA
call_types_sound_sources,OD_CLICK_NBHF:FIPOIP,OD_CLICK_NBHF:FIPOIP
call_types_sound_sources,OD_CLICK_NBHF:FIPOYA,OD_CLICK_NBHF:FIPOYA
call_types_sound_sources,OD_CLICK_NBHF:FKWH,OD_CLICK_NBHF:FKWH
call_types_sound_sources,OD_CLICK_NBHF:FRAN,OD_CLICK_NBHF:FRAN
call_types_sound_sources,OD_CLICK_NBHF:FRDO,OD_CLICK_NBHF:FRDO
call_types_sound_sources,OD_CLICK_NBHF:GBWH,OD_CLICK_NBHF:GBWH
call_types_sound_sources,OD_CLICK_NBHF:GEBW,OD_CLICK_NBHF:GEBW
call_types_sound_sources,OD_CLICK_NBHF:GOBW,OD_CLICK_NBHF:GOBW
call_types_sound_sources,OD_CLICK_NBHF:GRAM,OD_CLICK_NBHF:GRAM
call_types_sound_sources,OD_CLICK_NBHF:GRDO,OD_CLICK_NBHF:GRDO
call_types_sound_sources,OD_CLICK_NBHF:GSDO,OD_CLICK_NBHF:GSDO
call_types_sound_sources,OD_CLICK_NBHF:GTBW,OD_CLICK_NBHF:GTBW
call_types_sound_sources,OD_CLICK_NBHF:GUDO,OD_CLICK_NBHF:GUDO
call_types_sound_sources,OD_CLICK_NBHF:HAPO,OD_CLICK_NBHF:HAPO
call_types_sound_sources,OD_CLICK_NBHF:HEADO,OD_CLICK_NBHF:HEADO
call_types_sound_sources,OD_CLICK_NBHF:HEBW,OD_CLICK_NBHF:HEBW
call_types_sound_sources,OD_CLICK_NBHF:HECDO,OD_CLICK_NBHF:HECDO
call_types_sound_sources,OD_CLICK_NBHF:HODO,OD_CLICK_NBHF:HODO
call_types_sound_sources,OD_CLICK_NBHF:HUBW,OD_CLICK_NBHF:HUBW
call_types_sound_sources,OD_CLICK_NBHF:INRDO,OD_CLICK_NBHF:INRDO
call_types_sound_sources,OD_CLICK_NBHF:IOBD,OD_CLICK_NBHF:IOBD
call_types_sound_sources,OD_CLICK_NBHF:IPHD,OD_CLICK_NBHF:IPHD
call_types_sound_sources,OD_CLICK_NBHF:IRRDO,OD_CLICK_NBHF:IRRDO
call_types_sound_sources,OD_CLICK_NBHF:KIWH,OD_CLICK_NBHF:KIWH
call_types_sound_sources,OD_CLICK_NBHF:KIWHAANT,OD_CLICK_NBHF:KIWHAANT
call_types_sound_sources,OD_CLICK_NBHF:KIWHBANT,OD_CLICK_NBHF:KIWHBANT
call_types_sound_sources,OD_CLICK_NBHF:KIWHCANT,OD_CLICK_NBHF:KIWHCANT
call_types_sound_sources,OD_CLICK_NBHF:KIWHOF,OD_CLICK_NBHF:KIWHOF
call_types_sound_sources,OD_CLICK_NBHF:KIWHRE,OD_CLICK_NBHF:KIWHRE
call_types_sound_sources,OD_CLICK_NBHF:KIWHTR,OD_CLICK_NBHF:KIWHTR
call_types_sound_sources,OD_CLICK_NBHF:LBCD,OD_CLICK_NBHF:LBCD
call_types_sound_sources,OD_CLICK_NBHF:LBWH,OD_CLICK_NBHF:LBWH
call_types_sound_sources,OD_CLICK_NBHF:LFPW,OD_CLICK_NBHF:LFPW
call_types_sound_sources,OD_CLICK_NBHF:MEPK,OD_CLICK_NBHF:MEPK
call_types_sound_sources,OD_CLICK_NBHF:MEWH,OD_CLICK_NBHF:MEWH
call_types_sound_sources,OD_CLICK_NBHF:MMME,OD_CLICK_NBHF:MMME
call_types_sound_sources,OD_CLICK_NBHF:NAWH,OD_CLICK_NBHF:NAWH
call_types_sound_sources,OD_CLICK_NBHF:NBHF,OD_CLICK_NBHF:NBHF
call_types_sound_sources,OD_CLICK_NBHF:NBWH,OD_CLICK_NBHF:NBWH
call_types_sound_sources,OD_CLICK_NBHF:NRWD,OD_CLICK_NBHF:NRWD
call_types_sound_sources,OD_CLICK_NBHF:OBDO,OD_CLICK_NBHF:OBDO
call_types_sound_sources,OD_CLICK_NBHF:PEBW,OD_CLICK_NBHF:PEBW
call_types_sound_sources,OD_CLICK_NBHF:PEDO,OD_CLICK_NBHF:PEDO
call_types_sound_sources,OD_CLICK_NBHF:PIWH,OD_CLICK_NBHF:PIWH
call_types_sound_sources,OD_CLICK_NBHF:PSDO,OD_CLICK_NBHF:PSDO
call_types_sound_sources,OD_CLICK_NBHF:PSWH,OD_CLICK_NBHF:PSWH
call_types_sound_sources,OD_CLICK_NBHF:PWDO,OD_CLICK_NBHF:PWDO
call_types_sound_sources,OD_CLICK_NBHF:PYBW,OD_CLICK_NBHF:PYBW
call_types_sound_sources,OD_CLICK_NBHF:PYKW,OD_CLICK_NBHF:PYKW
call_types_sound_sources,OD_CLICK_NBHF:RTDO,OD_CLICK_NBHF:RTDO
call_types_sound_sources,OD_CLICK_NBHF:SADO,OD_CLICK_NBHF:SADO
call_types_sound_sources,OD_CLICK_NBHF:SBWH,OD_CLICK_NBHF:SBWH
call_types_sound_sources,OD_CLICK_NBHF:SFPW,OD_CLICK_NBHF:SFPW
call_types_sound_sources,OD_CLICK_NBHF:SHBW,OD_CLICK_NBHF:SHBW
call_types_sound_sources,OD_CLICK_NBHF:SNDO,OD_CLICK_NBHF:SNDO
call_types_sound_sources,OD_CLICK_NBHF:SOBW,OD_CLICK_NBHF:SOBW
call_types_sound_sources,OD_CLICK_NBHF:SPDOOF,OD_CLICK_NBHF:SPDOOF
call_types_sound_sources,OD_CLICK_NBHF:SPDOPA,OD_CLICK_NBHF:SPDOPA
call_types_sound_sources,OD_CLICK_NBHF:SPPO,OD_CLICK_NBHF:SPPO
call_types_sound_sources,OD_CLICK_NBHF:SRWD,OD_CLICK_NBHF:SRWD
call_types_sound_sources,OD_CLICK_NBHF:SSDO,OD_CLICK_NBHF:SSDO
call_types_sound_sources,OD_CLICK_NBHF:STBWH,OD_CLICK_NBHF:STBWH
call_types_sound_sources,OD_CLICK_NBHF:STDO,OD_CLICK_NBHF:STDO
call_types_sound_sources,OD_CLICK_NBHF:STTWH,OD_CLICK_NBHF:STTWH
call_types_sound_sources,OD_CLICK_NBHF:STWH,OD_CLICK_NBHF:STWH
call_types_sound_sources,OD_CLICK_NBHF:TMSD,OD_CLICK_NBHF:TMSD
call_types_sound_sources,OD_CLICK_NBHF:TRBW,OD_CLICK_NBHF:TRBW
call_types_sound_sources,OD_CLICK_NBHF:TUDO,OD_CLICK_NBHF:TUDO
call_types_sound_sources,OD_CLICK_NBHF:UBWA,OD_CLICK_NBHF:UBWA
call_types_sound_sources,OD_CLICK_NBHF:UECASD,OD_CLICK_NBHF:UECASD
call_types_sound_sources,OD_CLICK_NBHF:UNBD,OD_CLICK_NBHF:UNBD
call_types_sound_sources,OD_CLICK_NBHF:UNBF,OD_CLICK_NBHF:UNBF
call_types_sound_sources,OD_CLICK_NBHF:UNBW,OD_CLICK_NBHF:UNBW
call_types_sound_sources,OD_CLICK_NBHF:UNCW,OD_CLICK_NBHF:UNCW
call_types_sound_sources,OD_CLICK_NBHF:UNDO,OD_CLICK_NBHF:UNDO
call_types_sound_sources,OD_CLICK_NBHF:UNDS,OD_CLICK_NBHF:UNDS
call_types_sound_sources,OD_CLICK_NBHF:UNKO,OD_CLICK_NBHF:UNKO
call_types_sound_sources,OD_CLICK_NBHF:UNLAG,OD_CLICK_NBHF:UNLAG
call_types_sound_sources,OD_CLICK_NBHF:UNLD,OD_CLICK_NBHF:UNLD
call_types_sound_sources,OD_CLICK_NBHF:UNMD,OD_CLICK_NBHF:UNMD
call_types_sound_sources,OD_CLICK_NBHF:UNME,OD_CLICK_NBHF:UNME
call_types_sound_sources,OD_CLICK_NBHF:UNPO,OD_CLICK_NBHF:UNPO
call_types_sound_sources,OD_CLICK_NBHF:UNRB,OD_CLICK_NBHF:UNRB
call_types_sound_sources,OD_CLICK_NBHF:UNSB,OD_CLICK_NBHF:UNSB
call_types_sound_sources,OD_CLICK_NBHF:UNSBW,OD_CLICK_NBHF:UNSBW
call_types_sound_sources,OD_CLICK_NBHF:UNSC,OD_CLICK_NBHF:UNSC
call_types_sound_sources,OD_CLICK_NBHF:UNSPDO,OD_CLICK_NBHF:UNSPDO
call_types_sound_sources,OD_CLICK_NBHF:VAQU,OD_CLICK_NBHF:VAQU
call_types_sound_sources,OD_CLICK_NBHF:WBDO,OD_CLICK_NBHF:WBDO
call_types_sound_sources,OD_CLICK_NBHF:WBSDO,OD_CLICK_NBHF:WBSDO
call_types_sound_sources,OD_CLICK_NBHF:WSDO,OD_CLICK_NBHF:WSDO
call_types_sound_sources,OD_LF_TONE:AHDO,OD_LF_TONE:AHDO
call_types_sound_sources,OD_LF_TONE:ANBW,OD_LF_TONE:ANBW
call_types_sound_sources,OD_LF_TONE:ARBW,OD_LF_TONE:ARBW
call_types_sound_sources,OD_LF_TONE:ARDO,OD_LF_TONE:ARDO
call_types_sound_sources,OD_LF_TONE:ASDO,OD_LF_TONE:ASDO
call_types_sound_sources,OD_LF_TONE:AUSDO,OD_LF_TONE:AUSDO
call_types_sound_sources,OD_LF_TONE:BBWH,OD_LF_TONE:BBWH
call_types_sound_sources,OD_LF_TONE:BELU,OD_LF_TONE:BELU
call_types_sound_sources,OD_LF_TONE:BLBW,OD_LF_TONE:BLBW
call_types_sound_sources,OD_LF_TONE:BLDO,OD_LF_TONE:BLDO
call_types_sound_sources,OD_LF_TONE:BODO,OD_LF_TONE:BODO
call_types_sound_sources,OD_LF_TONE:BODOCOCA,OD_LF_TONE:BODOCOCA
call_types_sound_sources,OD_LF_TONE:BODOOFCA,OD_LF_TONE:BODOOFCA
call_types_sound_sources,OD_LF_TONE:BOGR,OD_LF_TONE:BOGR
call_types_sound_sources,OD_LF_TONE:BOSP,OD_LF_TONE:BOSP
call_types_sound_sources,OD_LF_TONE:BRDO,OD_LF_TONE:BRDO
call_types_sound_sources,OD_LF_TONE:BUPO,OD_LF_TONE:BUPO
call_types_sound_sources,OD_LF_TONE:BW29,OD_LF_TONE:BW29
call_types_sound_sources,OD_LF_TONE:BW39V,OD_LF_TONE:BW39V
call_types_sound_sources,OD_LF_TONE:BW41,OD_LF_TONE:BW41
call_types_sound_sources,OD_LF_TONE:BW43,OD_LF_TONE:BW43
call_types_sound_sources,OD_LF_TONE:BW53,OD_LF_TONE:BW53
call_types_sound_sources,OD_LF_TONE:BW58,OD_LF_TONE:BW58
call_types_sound_sources,OD_LF_TONE:BW70,OD_LF_TONE:BW70
call_types_sound_sources,OD_LF_TONE:BWB,OD_LF_TONE:BWB
call_types_sound_sources,OD_LF_TONE:BWC,OD_LF_TONE:BWC
call_types_sound_sources,OD_LF_TONE:BWG,OD_LF_TONE:BWG
call_types_sound_sources,OD_LF_TONE:CASP,OD_LF_TONE:CASP
call_types_sound_sources,OD_LF_TONE:CLDO,OD_LF_TONE:CLDO
call_types_sound_sources,OD_LF_TONE:CODO,OD_LF_TONE:CODO
call_types_sound_sources,OD_LF_TONE:CUBW,OD_LF_TONE:CUBW
call_types_sound_sources,OD_LF_TONE:DAPO,OD_LF_TONE:DAPO
call_types_sound_sources,OD_LF_TONE:DEBW,OD_LF_TONE:DEBW
call_types_sound_sources,OD_LF_TONE:DESP,OD_LF_TONE:DESP
call_types_sound_sources,OD_LF_TONE:DSDO,OD_LF_TONE:DSDO
call_types_sound_sources,OD_LF_TONE:DSWH,OD_LF_TONE:DSWH
call_types_sound_sources,OD_LF_TONE:DUDO,OD_LF_TONE:DUDO
call_types_sound_sources,OD_LF_TONE:ESDO,OD_LF_TONE:ESDO
call_types_sound_sources,OD_LF_TONE:FIPO,OD_LF_TONE:FIPO
call_types_sound_sources,OD_LF_TONE:FIPOEA,OD_LF_TONE:FIPOEA
call_types_sound_sources,OD_LF_TONE:FIPOIP,OD_LF_TONE:FIPOIP
call_types_sound_sources,OD_LF_TONE:FIPOYA,OD_LF_TONE:FIPOYA
call_types_sound_sources,OD_LF_TONE:FKWH,OD_LF_TONE:FKWH
call_types_sound_sources,OD_LF_TONE:FRAN,OD_LF_TONE:FRAN
call_types_sound_sources,OD_LF_TONE:FRDO,OD_LF_TONE:FRDO
call_types_sound_sources,OD_LF_TONE:GBWH,OD_LF_TONE:GBWH
call_types_sound_sources,OD_LF_TONE:GEBW,OD_LF_TONE:GEBW
call_types_sound_sources,OD_LF_TONE:GOBW,OD_LF_TONE:GOBW
call_types_sound_sources,OD_LF_TONE:GRAM,OD_LF_TONE:GRAM
call_types_sound_sources,OD_LF_TONE:GRDO,OD_LF_TONE:GRDO
call_types_sound_sources,OD_LF_TONE:GSDO,OD_LF_TONE:GSDO
call_types_sound_sources,OD_LF_TONE:GTBW,OD_LF_TONE:GTBW
call_types_sound_sources,OD_LF_TONE:GUDO,OD_LF_TONE:GUDO
call_types_sound_sources,OD_LF_TONE:HAPO,OD_LF_TONE:HAPO
call_types_sound_sources,OD_LF_TONE:HEADO,OD_LF_TONE:HEADO
call_types_sound_sources,OD_LF_TONE:HEBW,OD_LF_TONE:HEBW
call_types_sound_sources,OD_LF_TONE:HECDO,OD_LF_TONE:HECDO
call_types_sound_sources,OD_LF_TONE:HODO,OD_LF_TONE:HODO
call_types_sound_sources,OD_LF_TONE:HUBW,OD_LF_TONE:HUBW
call_types_sound_sources,OD_LF_TONE:INRDO,OD_LF_TONE:INRDO
call_types_sound_sources,OD_LF_TONE:IOBD,OD_LF_TONE:IOBD
call_types_sound_sources,OD_LF_TONE:IPHD,OD_LF_TONE:IPHD
call_types_sound_sources,OD_LF_TONE:IRRDO,OD_LF_TONE:IRRDO
call_types_sound_sources,OD_LF_TONE:KIWH,OD_LF_TONE:KIWH
call_types_sound_sources,OD_LF_TONE:KIWHAANT,OD_LF_TONE:KIWHAANT
call_types_sound_sources,OD_LF_TONE:KIWHBANT,OD_LF_TONE:KIWHBANT
call_types_sound_sources,OD_LF_TONE:KIWHCANT,OD_LF_TONE:KIWHCANT
call_types_sound_sources,OD_LF_TONE:KIWHOF,OD_LF_TONE:KIWHOF
call_types_sound_sources,OD_LF_TONE:KIWHRE,OD_LF_TONE:KIWHRE
call_types_sound_sources,OD_LF_TONE:KIWHTR,OD_LF_TONE:KIWHTR
call_types_sound_sources,OD_LF_TONE:LBCD,OD_LF_TONE:LBCD
call_types_sound_sources,OD_LF_TONE:LBWH,OD_LF_TONE:LBWH
call_types_sound_sources,OD_LF_TONE:LFPW,OD_LF_TONE:LFPW
call_types_sound_sources,OD_LF_TONE:MEPK,OD_LF_TONE:MEPK
call_types_sound_sources,OD_LF_TONE:MEWH,OD_LF_TONE:MEWH
call_types_sound_sources,OD_LF_TONE:MMME,OD_LF_TONE:MMME
call_types_sound_sources,OD_LF_TONE:NAWH,OD_LF_TONE:NAWH
call_types_sound_sources,OD_LF_TONE:NBWH,OD_LF_TONE:NBWH
call_types_sound_sources,OD_LF_TONE:NRWD,OD_LF_TONE:NRWD
call_types_sound_sources,OD_LF_TONE:OBDO,OD_LF_TONE:OBDO
call_types_sound_sources,OD_LF_TONE:PEBW,OD_LF_TONE:PEBW
call_types_sound_sources,OD_LF_TONE:PEDO,OD_LF_TONE:PEDO
call_types_sound_sources,OD_LF_TONE:PIWH,OD_LF_TONE:PIWH
call_types_sound_sources,OD_LF_TONE:PSDO,OD_LF_TONE:PSDO
call_types_sound_sources,OD_LF_TONE:PSWH,OD_LF_TONE:PSWH
call_types_sound_sources,OD_LF_TONE:PWDO,OD_LF_TONE:PWDO
call_types_sound_sources,OD_LF_TONE:PYBW,OD_LF_TONE:PYBW
call_types_sound_sources,OD_LF_TONE:PYKW,OD_LF_TONE:PYKW
call_types_sound_sources,OD_LF_TONE:RTDO,OD_LF_TONE:RTDO
call_types_sound_sources,OD_LF_TONE:SADO,OD_LF_TONE:SADO
call_types_sound_sources,OD_LF_TONE:SBWH,OD_LF_TONE:SBWH
call_types_sound_sources,OD_LF_TONE:SFPW,OD_LF_TONE:SFPW
call_types_sound_sources,OD_LF_TONE:SHBW,OD_LF_TONE:SHBW
call_types_sound_sources,OD_LF_TONE:SNDO,OD_LF_TONE:SNDO
call_types_sound_sources,OD_LF_TONE:SOBW,OD_LF_TONE:SOBW
call_types_sound_sources,OD_LF_TONE:SPDOOF,OD_LF_TONE:SPDOOF
